source,url,title,ingredients,instructions
nosalty,https://www.nosalty.hu/recept/szezammagos-sonkaval-toltott-kiflik,Szezámmagos sonkával töltött kiflik,"[""3 dl Tej"", ""1 teáskanál Cukor"", ""3 dkg Élesztő"", ""12 dkg Vaj"", ""50 dkg Finomliszt"", ""1 teáskanál Só"", ""3 dkg Finomliszt szóráshoz"", ""10 dkg Vaj"", ""15 dkg Sajt"", ""15 dkg Sonka"", ""1 db Tojás"", ""2 ek Szezámmag""]","[""A tejet meglangyosítjuk,1,5 decit kimerünk belőle, a fele cukrot elkeverjük benne, majd belemorzsoljuk az élesztőt.10 perc pihentetés, had emelkedjen fel."", ""A vajat a többi tejhez adjuk, együtt kézmelegre melegítjük. A lisztet tálba rakjuk, én a dagasztógép táljába tettem, a sóval, a maradék cukorral, felfuttatott élesztővel, vajas tejjel 5 perc alatt bedagasztjuk. Kézzel tovább tart, 20 perc is lehet. Könnyű kelt tészta legyen belőle. Ha lágyabb, akkor kevés liszt kell hozzá, ha keményebb, akkor tej."", ""Letakarva 50 percig kelesztjük. Sütőben 20 perc alatt 50 fokon megkel."", ""Utána a tésztát 2 részre osztjuk, cipó alakúra gömbölyítjük, majd az egyiket kb 3 mm vékony, 45 cm átmérőjű kerek lappá nyújtjuk."", ""A töltelékhez való vajat és sonkát félcentis kockákra vágjuk. A sajtot én reszeltem, mert jobbnak találtam. A kerek tésztát 16 cikkre vágjuk. Szélesebb oldalukra néhány vaj, sajtreszelék, sonkát rakunk. Kicsit összébb lehet nyomni kézzel. A vajnak keménynek kell maradnia, mert úgy jó."", ""A tésztát két oldalról ráhajtjuk, és lenyomkodjuk, nehogy kifolyjon belőle. Ezután a csúcsa felé feltekerjük úgy, hogy közben egy kicsit meghúzzuk a tésztát, hogy minél több vékony tekerés legyen rajta."", ""Szilikonos papírral bélelt tepsibe helyezzük őket egymástól megfelelő távolságra. A másik tésztával ugyanígy járunk el. 32 db kifli lesz belőle. Előmelegítjük a sütőt 200 fokra. Addig megkenjük tojással a kifliket, és megszórjuk szezámaggal gazdagon. 175 fokon megsütjük kb 25 perc alatt.""]"
nosalty,https://www.nosalty.hu/recept/egeszseges-nutella,Egészséges nutella,"[""175 g Törökmogyoró"", ""40 g Cukrozatlan kakaópor"", ""7 db Datolya magozott"", ""1 csipet Só"", ""1 kávéskanál Vaníliaaroma"", ""55 ml Víz""]","[""A mogyorót kicsit megpirítjuk a sütőben. Amikor meghűlt, akkor robotgépbe tesszük es addig turmixoljuk, míg teljesen krémes állagot nem kapunk. Hozzáadjuk a kakaóport, datolyát, amit kisebb darabokra szeltünk, sót és a vanilíaaromát."", ""Újra tumixoljuk. Közben lassan adagoljuk hozzá a vizet, annyit, hogy kenhető állagot kapjunk. A kész nutellát üvegbe tesszük. Kenhetjük palacsintára, süteményre, tálalhatjuk gyümölccsel, vagy kiskanállal egyenesen az üvegből is lehet enni.""]"
nosalty,https://www.nosalty.hu/recept/dios-csokis-muffin-3,Diós-csokis muffin 3.,"[""250 g Finomliszt"", ""120 g Porcukor"", ""150 ml Tej"", ""2 db Tojás"", ""250 g Joghurt"", ""3 ek Cukrozatlan kakaópor"", ""1 tk Szódabikarbóna"", ""0 tk Sütőpor"", ""10 ml Rumaroma"", ""90 ml Napraforgó olaj"", ""1 csomag Vaníliás cukor"", ""4 marék Dió"", ""100 g Étcsokoládé"", ""20 ml Habtejszín elhagyható""]","[""A száraz hozzávalókat (liszt, cukor, sütőpor, szódabikarbóna, kakaó) egy tálban fakanállal összekeverjük (akár át is szitálhatjuk, de nem muszáj)."", ""Egy mérőpohárban kimérjük az olajat, a tejet, hozzáütjük a tojást, az aromát és a joghurtot, majd összekeverjük."", ""Ezután a lisztes keverékhez öntjük az olajosat, és lazán eldolgozzuk, nagyjából csomómentesre a fakanállal."", ""A diót egyszerűen a keverékbe kell morzsolni, ízlés szerint tehetünk még mellé csokidarabokat is."", ""Kiadagoljuk a muffinsütőbe, én nagyjából tele szoktam tölteni a papírokat. Ezután tehetünk a tetejére egy kis diót."", ""Előmelegített sütőben sütjük. Ha kész van, bökjük meg egy késsel az egyik közepét, hogy biztosan megsült-e."", ""Ízlés szerint tehetünk a tetejére csokimázat is. (Én jelen esetben a gőz felett olvaszott étcsokihoz kevertem tejszínt is, így egy nem folyós, de meg sem keményedős krémszerűség lett belőle a tetején. A tejszínt ilyenkor addig kell az olvasztott csokihoz keverni, míg nem elegyedik el vele.)""]"
nosalty,https://www.nosalty.hu/recept/repatorta-muffin-0,Répatorta és muffin,"[""60 dkg Sárgarépa reszelt"", ""4 db Tojás"", ""2 dl Napraforgó olaj"", ""2 bögre Finomliszt"", ""1 bögre Cukor"", ""2 kávéskanál Szódabikarbóna"", ""2 teáskanál Fahéj"", ""1 csomag Vaníliás cukor"", ""1 csipet Só"", ""10 dkg Mazsola"", ""25 dkg Mascarpone"", ""8 dkg Cukor"", ""10 dkg Kókuszreszelék"", ""10 kávéskanál Ételfesték zöld""]","[""A hozzávalókat fakanállal összekeverjük."", ""Torta- , vagy muffin formában megsütjük."", ""Amíg kihűl, addig elkészítjük a krémet."", ""A mascarponét a cukorral habosra keverjük."", ""Majd a kihűlt tésztára kenjük."", ""A kókuszreszeléket a zöld ételfestékkel színezzük."", ""A mascarponés krém tetejére ráhintjük a megszínezett kókuszreszeléket.""]"
nosalty,https://www.nosalty.hu/recept/csirke-saslik-evi-nenitol,Csirke saslik Évi nénitől,"[""60 dkg Csirkemellfilé"", ""20 dkg Gomba"", ""1 db Lilahagyma"", ""0 db Ananász"", ""3 db Bébikukorica"", ""2 ek Napraforgó olaj"", ""natúr 175 g Joghurt"", ""2 gerezd Fokhagyma"", ""1 ek Napraforgó olaj"", ""1 teáskanál Koriander"", ""1 kk Só"", ""1 kk Bors"", ""száraz 2 ek Sherry"", ""30 ml Tea zöld"", ""2 ek Méz"", ""őrölt 0 tk Fahéj"", ""őrölt 1 tk Bors"", ""3 ek Szójaszósz"", ""2 gerezd Fokhagyma"", ""reszelt 1 tk Gyömbér"", ""1 ek Napraforgó olaj""]","[""A csirkemellet kb. 3x3 cm-es darabokra kockázzuk fel."", ""Felét a joghurtos, felét a kínai szószban érleljük 3-4 órán át (vagy 1 egész éjszaka)."", ""Az ananászt felszeleteljük, a gombát elnegyedeljük, a közepes lilahagymát 8 részre vágjuk. A gombára olajat spriccelünk, és megszórjuk zöldség grillfűszerrel."", ""A joghurtos csirkedarabokat felváltva lilahagymával, és gombával feltűzdeljük a nyársakra."", ""Ugyanezt tesszük a kínai ízesítésű hússal, és az ananásszal, és a bébikukoricával."", ""Kb. 20-30 percalatt forgatva megsütjük a saslikot. (9 nyárs készült belőle.)"", ""Burgonyával, salátával tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/tapiokapuding-piritott-mandulaval-ringloval,Tápiókapuding pirított mandulával és ringlóval,"[""50 g Tápióka"", ""2 dl Kókusztej"", ""0 db Vanília"", ""3 teáskanál Erythritol"", ""60 g Mandula pirított"", ""2 db Ringlószilva"", ""50 ml Víz"", ""0 ízlés szerint Fahéj őrölt""]","[""A tápiókagyöngyöket egy edényben a fél dl vízzel felöntjük (ha nem fedi be a víz, akkor adjunk hozzá még óvatosan annyit, hogy a gyöngyöket befedje). Hagyjuk ázni 20-25 percet - a gyöngyök felszívják a vizet, és egy kicsit megduzzadnak."", ""Eközben a mandulát pirítsuk meg - használhatunk hántolt egész mandulát, mandulapelyhet vagy mandulapálcikákat is. Szárazon pirítsuk serpenyőben vagy sütőben, nem kell alá zsiradék, figyeljünk oda, hogy ne égjenek meg. Ha egész mandulát használtunk, akkor a pirítás után aprítsuk nagyobb darabokra. Természetesen használhatunk diót, mogyorót, törökmogyorót, kesudiót is, ahogy szeretjük, vagy ami van otthon."", ""Az áztatás után a tápiókagyöngyöket tegyük egy kisebb edénybe, adjuk hozzá a kókusztejet, és lassú tűzön melegítsük. Legyünk a tűz mellett, mert egyszer csak hirtelen kezd el sűrűsödni (akár, mint a tejbegríz), kevergessük, figyeljünk, hogy ne égjen oda. Akkor van kész, ha a gyöngyök áttetszőek lettek - ha ezt nem látjuk, akkor kóstoljuk bátran meg, a lényeg, hogy puhák, \""zselészerűek\"" legyenek a gyöngyök. Ha még nem puhák a gyöngyök, de az összes folyadékot felszívták, akkor kevés vizet (tényleg csak egy kiskanálnyi adagokban) adhatunk még hozzá. (A főzés ideje kb. 10 perc.)"", ""Melegítés közben tegyük bele a kikapart fél vaníliarúd magjait."", ""Ha elkészült a puding, még melegen édesítsük - én most eritritet használtam, de bármilyen más energiamentes édesítőszert is használhatunk."", ""Pár percig hagyjuk a pudingot hűlni, majd állítsuk össze kis poharakban vagy tálakban a pudingot. A pohár aljára szórjuk a pirított mandulát, rá kanalazzuk a tápiókapudingot, erre tegyük a felkockázott ringlódarabokat (más gyümölcs is mehet természetesen), és ízlés szerint szórjuk meg őrölt fahéjjal."", ""Tegyük a pudingot egy órára a hűtőbe, utána fogyaszthatjuk ezt a különleges, glutén-, cukor- és tejmentes desszertet!""]"
nosalty,https://www.nosalty.hu/recept/csokis-meggyes-muffin-liszt-cukor-nelkul,Csokis-meggyes muffin liszt és cukor nélkül,"[""14 dkg Zabkorpa"", ""4 dkg Mandula darált vagy más olajos mag őrlemény"", ""1 db Vanília a korábban kikapart is jó"", ""1 púpozott ek Cukrozatlan kakaópor"", ""10 ml Folyékony édesítőszer vagy 2 ek xilit"", ""2 ek Erythritol vagy 2 ek xilit"", ""10 dkg Meggy magozott, friss vagy fagyasztott"", ""2 dl Joghurt natúr vagy kefír"", ""2 db Tojás"", ""2 ek Víz meleg"", ""1 csipet Só"", ""0 csomag Sütőpor""]","[""A sütőt melegítsük elő 180 fokra. A muffinsütő mélyedéseit béleljük ki kapszlikkal."", ""A vaníliarúd hüvelyét vagdossuk fel fél centis darabokra, kávédarálóban a zabkorpával együtt daráljuk apróra. (Ha egész vaníliarudat használunk, akkor vágjuk félbe,és kaparjuk a belsejét a folyékony hozzávalókhoz.)"", ""A zabkorpába szórjuk bele a sütőport és a darált mandulát, keverjük át."", ""A kakaóport habarjuk el 2 ek meleg vízben."", ""A tojásokhoz keverjük hozzá a kefírt, a sót, az édesítőszert és az eritritolt (a vaníliarúd kikapart belsejét, ha ezt használjuk!), végül a zabkorpás keveréket is."", ""Oszlassunk el a tésztából 1-1 evőkanálnyit a muffinformákban. A maradék tésztához keverjük hozzá a kakaót, majd ebből is tegyünk minden formába 1-1 kanálnyit. Villával rajzoljunk egy kört minden muffinba, így márványos lesz."", ""A meggyeket osszuk el a muffinok tetején, és toljuk a tepsit a sütőbe. Mérsékeljük a hőmérsékletet 170 fokra, és süssük tűpróbáig a sütit. (Nekem 24 perc kellett hozzá.)""]"
nosalty,https://www.nosalty.hu/recept/zellerkremleves-egyszeruen,Zellerkrémleves egyszerűen,"[""1 teáskanál Napraforgó olaj"", ""3 gerezd Fokhagyma"", ""295 g Zeller gumós zeller"", ""1 db Leveskocka csirkehúslé (sómentes)"", ""0 ek Só"", ""8 dl Víz"", ""0 kávéskanál Fehér bors"", ""2 db Zellerlevél 1 tk. szárított zellerlevél"", ""150 g Joghurt natúr""]","[""Az olajon megfuttatjuk a felaprított fokhagymát (3 nagyobb gerezd)."", ""Rászórjuk a felkockázott, megtisztított zellert (két közepes darab)."", ""Hozzáadjuk a fűszereket, leveskockát, majd felöntjük 8 dl vízzel. (A hozzávalókban nem írtam, de beletettem egy kis natúr, adalékanyag mentes, szárított zöldségforgácsokat.)"", ""Készre főzzük, hozzáadjuk a zellerlevelet is."", ""Mikor kissé lehűlt, egy keveset kimerünk belőle, félretesszük, majd a lábasban levő mennyiséget botmixerrel pürésítjük. A kimert részt visszaöntjük a leturmixolt leveshez."", ""1 pohár joghurtot elkeverünk kevés forró levessel, majd a leveshez keverjük. Ekkor már nem forraljuk fel, mert attól a joghurt kicsapódik.""]"
nosalty,https://www.nosalty.hu/recept/gyors-nyari-uborka-dorkatol,Gyors nyári uborka Dorkától,"[""70 dkg Uborka 0,5-1 kg"", ""1 csokor Kapor nagy"", ""2 gerezd Fokhagyma"", ""2 ek Ecet ízlés szerint"", ""1 ek Cukor ízlés szerint"", ""7 dl Víz ízlés szerint"", ""0 ízlés szerint Só""]","[""Megmossuk az uborkát, a végeit levágjuk, és négyfelé bevágjuk, és ezt egy edénybe tesszük."", ""Rárakjuk a kaprot, majd a fokhagymákat."", ""Készítünk ízlés szerint egy cukros ecetes vizet, majd ezt jól felforraljuk."", ""Ha felforrt a víz, akkor fogjuk, és ráöntjük az uborkára."", ""Hagyjuk hűlni, és ha kihűlt teljesen, akkor fogyasztjuk.""]"
nosalty,https://www.nosalty.hu/recept/turos-malnas-maktorta,Túrós-málnás máktorta,"[""8 dkg Margarin"", ""1 púpozott ek Porcukor"", ""3 db Tojás"", ""7 teáskanál Cukor kristály"", ""5 dkg Finomliszt"", ""1 tk Sütőpor csapott"", ""12 dkg Mák darált"", ""0 citromból nyert Citromhéj reszelt"", ""25 dkg Tehéntúró"", ""18 dkg Margarin"", ""10 dkg Porcukor"", ""2 csomag Vaníliás cukor"", ""0 db Citrom reszelt héja és szűrt leve"", ""50 dkg Málna"", ""1 csomag Tortazselé piros""]","[""A sütőt előmelegítjük. A mákot összekeverjük az átszitált liszttel és a sütőporral. Egy kapcsos tortaformát kibélelünk sütőpapírral."", ""A puha margarint a porcukorral habosra kikeverjük. Hozzáadjuk a lereszelt citromhéj. A tojásokat szétválasztjuk, a sárgáját egyesével a habos margarinhoz adjuk. A fehérjét a kristálycukorral krémes habbá verjük."", ""A fehérjehab 1/3-át a margarinos alaphoz keverjük. A maradékot a lisztes keverékhez adjuk, és óvatosan egyneművé keverjük."", ""Tortaformába öntve, elsimítjuk, megsütjük. Sütőből kivéve egy kis késsel körbevágjuk a forma szélénél, és hagyjuk kihűlni."", ""Közben elkészítjük a túrókrémet. A hozzávalókat egy tálban a puha margarinnal habosra keverjük, majd a formában lévő kihűlt tésztára öntjük."", ""Málnaszemekkel kirakjuk a torta tetejét, és hűtőbe téve, rövid ideig előhűtjük."", ""A zselét a zacskóján lévő utasítás szerint elkészítjük, amit a torta tetejére öntünk. Újabb dermesztés után szeletelhetjük.""]"
nosalty,https://www.nosalty.hu/recept/tejfolos-tojas,Tejfölös tojás,"[""2 db Tojás"", ""3 szelet Bacon"", ""1 ek Napraforgó olaj"", ""2 ek Tejföl"", ""5 dkg Sajt reszelt"", ""0 ízlés szerint Bors őrölt"", ""1 késhegynyi Oregánó"", ""0 teáskanál Snidling aprított""]","[""A bacont félbe vágjuk és az olajon pirosra sütjük."", ""Ráütjük a tojásokat, néha meglocsoljuk a szalonnából kisült zsírral."", ""Elterítjük rajta a tejfölt, majd borssal és oregánóval fűszerezzük."", ""Végül megszórjuk reszelt sajttal megszórjuk és ha a sajt ráolvadt, azonnal tálaljuk."", ""Aprított metélőhagymával díszíthetjük.""]"
nosalty,https://www.nosalty.hu/recept/sonkakremes-brios,Sonkakrémes briós,"[""50 g Vaj"", ""3 dl Tej"", ""1 csipet Cukor"", ""25 g Élesztő"", ""500 g Finomliszt"", ""100 g Rétesliszt"", ""2 ek Tejföl"", ""2 db Tojás"", ""1 kávéskanál Só"", ""3 ek Szezámmag"", ""3 db Főtt tojás"", ""200 g Sonka"", ""6 ek Tejföl"", ""4 ek Mustár"", ""0 ízlés szerint Petrezselyem"", ""0 ízlés szerint Bors"", ""0 ízlés szerint Só""]","[""A vajat felolvasztjuk. (Ügyeljünk rá, hogy ne legyen forró!) A töltelékhez szükséges tojásokat megfőzzük, lehűtjük, megpucoljuk."", ""1-1,5 dl tejet a mikróban langyosra melegítünk, belemorzsoljuk az élesztőt, letakarjuk konyharuhával, és meleg helyen felfuttatjuk."", ""Nagy tálba tesszük a kétféle lisztet, sót, és a tejföllel elkevert 1 db tojást, ehhez adjuk a felfuttatott élesztőt."", ""Dagasztani kezdjük, közben hozzácsorgatjuk az olvasztott vajat, és ha szükséges, hozzáadjuk a maradék tejet. A tészta akkor jó, ha elválik a tál falától."", ""Letakarjuk, kb. egy óra alatt duplájára kelesztjük."", ""A hozzávalókat botmixerrel pépesítjük, sóval, borssal, petrezselyemmel ízesítjük."", ""A tésztát átgyúrjuk, rudat formázunk belőle, és 14 db-ra osztjuk. A cipókat téglalap alakúra kisodorjuk, és megkenjük őket a sonkakrémmel, majd felcsavarjuk, ezekből lesznek a copfok."", ""Egy brióst két copfból fonjuk össze. Keresztben egymásra fektetjük a két copfot, az alsót áthurkoljuk a másik fölött (mint a mellrák elleni szalag). A közre fogott copf egyik végét a meghurkolt copf hozzá közelebb eső végéhez illesztjük, a másikat szintén. A végeket befordítjuk a briós alá, majd további fél órát kelesztjük letakarva. (Ha reggelire akarjuk készíteni, előző este nyugodtan megcsinálhatjuk a briósokat eddig a pontig, és letakarva hűtőbe tehetjük őket - nem változtat az eredményen.)"", ""Sütés előtt a briósokat megkenjük tejföllel elkevert tojással, megszórjuk őket szezámmaggal, és 200 fokon 30 percet sütjük.""]"
nosalty,https://www.nosalty.hu/recept/sos-gyumolcstorta,S.O.S gyümölcstorta,"[""darált 25 dkg Háztartási keksz"", ""15 dkg Margarin"", ""gyümölcsös 1 tasak Pudingpor"", ""3 dl Víz"", ""1 csapott ek Cukor"", ""20 dkg Erdei gyümölcs mix bármilyen gyümölcs jó""]","[""A margarint a darált keksszel morzsoljuk szét."", ""Tortaformába szórva nyomkodjuk bele az aljába, majd 10 perc alatt készre sütjük 180 fokon."", ""Amíg sül a keksz, a pudingport 3 dl vízzel és a cukorral főzzük meg."", ""A kész kekszalapra öntsük a pudingot, majd helyezzük rá a gyümölcsöt, és kissé nyomkodjuk bele."", ""Ha kihűlt, a formát vegyük le róla, ügyelve, hogy ne törjük össze a tésztát.""]"
nosalty,https://www.nosalty.hu/recept/halas-rakos-sutotokspagetti,Halas-rákos sütőtökspagetti,"[""40 dkg Sütőtök spagetti formára reszelve"", ""20 dkg Hal tengeri"", ""20 dkg Királyrák mirelit, főtt"", ""1 lime-ból nyert Limelé"", ""1 ek Vaj"", ""1 evőkanál Finomliszt"", ""50 g Krémsajt natúr"", ""1 dl Tej"", ""2 teáskanál Zöldfűszer oregánó, kakukkfű, bazsalikom, petrezselyem"", ""2 gerezd Fokhagyma"", ""3 ek Olívaolaj"", ""0 ízlés szerint Chilipehely"", ""0 ízlés szerint Só"", ""0 ízlés szerint Fehér bors""]","[""Az olívaolajba a chilit belekeverjük, felhevítjük, és meggrillezzük rajta a halszeleteket, majd kiemeljük egy tányérra, félretesszük."", ""A vajat egy kis serpenyőben lassú tűzön felhevítjük, lisztet beleszórjuk, a zúzott fokhagymát is hozzáadjuk, megkeverjük párszor, de vigyázva nehogy leégjen."", ""Lehúzzuk a tűzről, hozzáadjuk a tejet, csomómentesre kikeverjük, hozzáadjuk a krémsajtot, zöld fűszerkeveréket, borsot, sót."", ""Visszatesszük lassú tűzre, és beletesszük a fagyott rákokat is, és pár percet főzzük, amg felmelegednek."", ""Abban a serpenyőben, amiben a halat grilleztük, a sütőtökspagettit olajon megpároljuk pár percen át, de hagyjuk kissé ropogósra."", ""A sütőtököt tányérra helyezzük, ráöntjük a rákos, fűszeres besamelszószt, majd a halat a tetejére halmozzuk, és végezetül lime-ot csurgatunk rá.""]"
nosalty,https://www.nosalty.hu/recept/grillezett-alma,Grillezett alma,"[""2 közepes db Alma"", ""2 ek Citromlé"", ""2 teáskanál Méz"", ""2 kk Fahéj"", ""4 dkg Vanília fagylalt""]","[""A citromlevet összekeverjük 2-3 bögrényi vízzel."", ""Az almákat megmossuk és 1 cm széles szeletekre vagdossuk. A közepüket kivágjuk és felhasználásig beletesszük a citromos vízbe."", ""Ha a grill már kész van, az almaszeleteket kivesszük a vízből, kicsit szárazra törölgetjük, majd megszórjuk őket fahéjjal. Ezután a grillrácsra ültetjük őket, 4-6 percig hagyjuk barnulni az egyik oldalukat."", ""Ezután megfordítjuk (ha szükséges, még egy kis fahéjjal megszórjuk), meglocsoljuk mézzel, és tovább 2-4 percig sütjük, hogy megpuhuljanak."", ""Az almaszeleteket frissen, vaníliafagyival tálaljuk.""]"
nosalty,https://www.nosalty.hu/recept/moravai-kalacs,Moravai kalács,"[""50 dkg Finomliszt"", ""12 dkg Cukor"", ""3 dkg Élesztő"", ""2 db Tojássárgája"", ""10 dkg Vaj"", ""3 dl Tej"", ""1 csipet Só"", ""25 dkg Tehéntúró"", ""2 ek Cukor"", ""1 csomag Vaníliás cukor"", ""1 db Tojás"", ""0 citromból nyert Citromhéj"", ""20 dkg Lekvár/ dzsem ízlés szerint""]","[""Az élesztőt kevés langyos, cukros tejben felfuttatjuk. Hozzáadjuk a lisztet, a tojássárgákat, a cukrot, az olvasztott vajat, és jól kidolgozzuk a tésztát. 30 percig kelesztjük."", ""Kinyújtjuk 1,5 cm vastagra, egy csészével kiszaggatjuk, közepébe lukat nyomunk az ujjunkkal, túrótölteléket teszünk bele, és a túró közepébe lekvárt."", ""Előmelegített sütőbe megsütjük 200 fokon kb. 25 percig."", ""A túróhoz adjuk a cukrot, a vaníliás cukrot, reszelt citromhéjet, az 1 tojást, és összekeverjük.""]"
