Source,Target,Type,Id,Label,Weight
pyridine,vizaikra,Undirected,3198,,1
"Mondola-perec, azaz mandula-perec",keményítő,Undirected,3199,,1
keményítő,"A marcafántot, azaz marcipánt így csináld",Undirected,3200,,1
Koldus-lév,csíkhal,Undirected,3201,,1
Koldus-lév,menyhal,Undirected,3202,,1
csíkhal,Zsákvászonnal,Undirected,3203,,1
csíkhal,Borított lév,Undirected,3204,,1
Zsákvászonnal,lenmagolaj,Undirected,3205,,1
lenmagolaj,2-pentenal,Undirected,3206,,1
lenmagolaj,2-heptenal,Undirected,3207,,1
lenmagolaj,Hagyma rántva,Undirected,3208,,1
"Szíjalt rák, azaz keskeny szeletre vágott rák",citromvíz,Undirected,3209,,1
Saláta,cikória,Undirected,3210,,1
Saláta,salátalevél,Undirected,3211,,1
cikória,sesquiterpene lactones,Undirected,3212,,1
cikória,lactucin,Undirected,3213,,1
salátalevél,(Z)-3-hexenal,Undirected,3214,,1
(Z)-3-hexenal,kerti saláta szára,Undirected,3215,,1
(Z)-3-hexenal,saláta,Undirected,3216,,1
Torzsa-saláta,nagy lapu szára,Undirected,3217,,1
Torzsa-saláta,kerti saláta szára,Undirected,3218,,1
Torzsa-saláta,kovász,Undirected,3219,,1
kovász,lactic acid volatiles,Undirected,3220,,1
kovász,Korpa-cibre,Undirected,3221,,1
Ugorka-saláta,uborka,Undirected,3222,,1
uborka,Ugorkát télre sózni,Undirected,3223,,1
Miskuláncia-saláta,saláta,Undirected,3224,,1
Miskuláncia-saláta,fodormentalevél,Undirected,3225,,1
Miskuláncia-saláta,földitömjén,Undirected,3226,,1
Miskuláncia-saláta,borrágó,Undirected,3227,,1
Miskuláncia-saláta,köményzöld,Undirected,3228,,1
fodormentalevél,menthol,Undirected,3229,,1
fodormentalevél,menthone,Undirected,3230,,1
fodormentalevél,pulegone,Undirected,3231,,1
"Mondola-lév, azaz mandula-lé",szerecsendió,Undirected,3232,,1
Bot-lév,sült hal,Undirected,3233,,1
Kendermag-cibre,kendermag,Undirected,3234,,1
Korpa-cibre,korpa,Undirected,3235,,1
Korpa-cibre,köleskása,Undirected,3236,,1
Borsót főzni,hamu,Undirected,3237,,1
hamu,Görögdinnye-liktáriom,Undirected,3238,,1
hamu,Zöld dió-liktáriom,Undirected,3239,,1
Fenyőgombát főzni,fenyőgomba,Undirected,3240,,1
Lencseleves,növényi olaj,Undirected,3241,,1
Hal rizskásával,ponty,Undirected,3242,,1
Hal rizskásával,viza,Undirected,3243,,1
ponty,2-methylisoborneol,Undirected,3244,,1
2-methylisoborneol,harcsa,Undirected,3245,,1
viza,Sült hal,Undirected,3246,,1
"Cicer, azaz bagoly-borsó",csicseriborsó,Undirected,3247,,1
"Cicer, azaz bagoly-borsó",bab,Undirected,3248,,1
Sült hal,harcsa,Undirected,3249,,1
Ecetes cibre,borsikafű,Undirected,3250,,1
borsikafű,carvacrol,Undirected,3251,,1
borsikafű,thymol,Undirected,3252,,1
Zuppon-lév,lenolaj,Undirected,3253,,1
lenolaj,1-penten-3-ol,Undirected,3254,,1
lenolaj,Lencse olajjal,Undirected,3255,,1
lenolaj,Borsó laskával,Undirected,3256,,1
lenolaj,Olajos lév,Undirected,3257,,1
Vizát viza-lével,tokhal,Undirected,3258,,1
"Lönye, azaz kenyér- vagy kalácstészta",perec,Undirected,3259,,1
"Lönye, azaz kenyér- vagy kalácstészta",mák,Undirected,3260,,1
"Lönye, azaz kenyér- vagy kalácstészta",kenyértészta,Undirected,3261,,1
mák,"Lása, azaz laskagomba",Undirected,3262,,1
Seres kenyér,pirított kenyér,Undirected,3263,,1
Viza ikra,vizaikra,Undirected,3264,,1
Viza ikra,vízben áztatott kenyér,Undirected,3265,,1
Új káposzta,fejes káposzta,Undirected,3266,,1
"Tyúkfi, azaz csirke cipóban való",kenyércipó,Undirected,3267,,1
Báránybél édes téjjel,báránybél,Undirected,3268,,1
Sódar gyümölcsös lével,sertéssonka (sódar),Undirected,3269,,1
Sódar szegfüves lével,sódar (füstölt sertéssonka),Undirected,3270,,1
Kék káposzta,kék káposzta,Undirected,3271,,1
"Más meggy-sása, azaz meggy-mártás",viasz,Undirected,3272,,1
"Mondola-pogácsa, azaz mandula-pogácsa",citromhéj,Undirected,3273,,1
"Mondola-pogácsa, azaz mandula-pogácsa",nádcukorszirup,Undirected,3274,,1
citromhéj,A birsalma-sajtot így csináld,Undirected,3275,,1
citromhéj,Más sárga birsalma-sajt,Undirected,3276,,1
citromhéj,A citrom-pogácsát tiszta nádcukorból így csináld,Undirected,3277,,1
Õszibarack-torta,őszibarack,Undirected,3278,,1
Õszibarack-torta,majoránnavíz,Undirected,3279,,1
őszibarack,"Barack-liktáriom, azaz õszibarack-befõtt",Undirected,3280,,1
Dinnye-torta,dinnye,Undirected,3281,,1
dinnye,(Z)-6-nonenal,Undirected,3282,,1
Görögdinnye-liktáriom,görögdinnyehéj,Undirected,3283,,1
"Apró veres szõlõ-, málna-, eper-liktáriomok",apró vörös szőlő,Undirected,3284,,1
"Apró veres szõlõ-, málna-, eper-liktáriomok",málna,Undirected,3285,,1
"Apró veres szõlõ-, málna-, eper-liktáriomok",eper,Undirected,3286,,1
málna,raspberry ketone,Undirected,3287,,1
málna,α-ionone,Undirected,3288,,1
málna,β-ionone,Undirected,3289,,1
α-ionone,ibolyavirág,Undirected,3290,,1
β-ionone,csipkebogyó,Undirected,3291,,1
β-ionone,ibolyavirág,Undirected,3292,,1
eper,ethyl hexanoate,Undirected,3293,,1
Fényes birsalma-liktárium,birsalmalé,Undirected,3294,,1
"Birsalma-liktáriom, melynek a leve fényes s megaluszik",birsalmamag,Undirected,3295,,1
Más birsalma-liktáriom borral s fûszerszámmal,szőlőmust,Undirected,3296,,1
szőlőmust,fermentation esters,Undirected,3297,,1
Nyers meggy-liktáriom,dióbél,Undirected,3298,,1
Rózsa-liktáriom,vörös rózsaszirom,Undirected,3299,,1
Másképpen így főzd,rózsa,Undirected,3300,,1
Másképpen így főzd,spiritus vitrioli,Undirected,3301,,1
spiritus vitrioli,Másképpen így,Undirected,3302,,1
Másképpen így,rózsaszirom,Undirected,3303,,1
Muskotály körte-befőtt,muskotály körte,Undirected,3304,,1
"Barack-liktáriom, azaz õszibarack-befõtt",olajmag,Undirected,3305,,1
"Barack-liktáriom, azaz õszibarack-befõtt",mogyoró,Undirected,3306,,1
mogyoró,filbertone,Undirected,3307,,1
"Tengeri barack-liktáriom, azaz sárgabarack-befőtt",sárgabarack,Undirected,3308,,1
Tört som-liktáriom,som,Undirected,3309,,1
som,salicylic acid,Undirected,3310,,1
"Veres csipke-liktáriom, azaz csipkebogyó-befőtt",csipkebogyó,Undirected,3311,,1
csipkebogyó,vitamin C volatiles,Undirected,3312,,1
Zöld dió-liktáriom,zöld dió,Undirected,3313,,1
"A birsalma-julepet, azaz birsalma-szirupot így fõzd",meggylé,Undirected,3314,,1
"A birsalma-julepet, azaz birsalma-szirupot így fõzd",ribizlilé,Undirected,3315,,1
"A szederjes viola-julepet, azaz viola-szirupot így csináld",ibolyavirág,Undirected,3316,,1
ibolyavirág,dihydro-β-ionone,Undirected,3317,,1
A birsalma-sajtot így csináld,tetszőleges fűszerek (ízlés szerint),Undirected,3318,,1
A birsalma-sajtot így csináld,vörös ételfesték (pl. kármin),Undirected,3319,,1
Más sárga birsalma-sajt,mandulaolaj,Undirected,3320,,1
mandulaolaj,oleic acid,Undirected,3321,,1
mandulaolaj,linoleic acid,Undirected,3322,,1
mandulaolaj,palmitic acid,Undirected,3323,,1
mandulaolaj,stearic acid,Undirected,3324,,1
mandulaolaj,alpha-tocopherol (vitamin E),Undirected,3325,,1
mandulaolaj,"phytosterols (β-sitosterol, campesterol, stigmasterol)",Undirected,3326,,1
mandulaolaj,squalene (trace),Undirected,3327,,1
Disznófőből való sajt,sertésfej,Undirected,3328,,1
Disznófőből való sajt,sertésfül,Undirected,3329,,1
Disznófőből való sajt,sertésbőr,Undirected,3330,,1
"Tengeri szõlõbõl, azaz ribizlibõl, meggybõl, sóskából is így csináld; csakhogy,",sóska,Undirected,3331,,1
sóska,3-hexen-1-ol,Undirected,3332,,1
sóska,oxalic acid volatiles,Undirected,3333,,1
"A marcafántot, azaz marcipánt így csináld",cukor (nádcukor),Undirected,3334,,1
"A marcafántot, azaz marcipánt így csináld",tragantmézga (növényi gyanta),Undirected,3335,,1
"A marcafántot, azaz marcipánt így csináld",aranyfüst,Undirected,3336,,1
"A marcafántot, azaz marcipánt így csináld",vörös ételfesték (skarlát),Undirected,3337,,1
Apró fánkocskákat így csinálj,reszelt citromhéj,Undirected,3338,,1
Apró fánkocskákat így csinálj,porcukor,Undirected,3339,,1
Apró fánkocskákat így csinálj,cukorszirup,Undirected,3340,,1
Apró fánkocskákat így csinálj,méhviasz,Undirected,3341,,1
porcukor,vanillin trace,Undirected,3342,,1
